close
46004258.258255236
36037204.279885374
73683853.44325963
25749136.795099717
37614826.73389875
51288863.79817376
51501637.52677947
65831144.11482516
28058235.046299163
70115374.11213031
74079135.51383045
58261062.66966233
27179771.26110609
27736741.258638646
50371346.681119286
46283824.85641793
29014851.41752593
27736741.258638646
70518505.25717431
20621518.197186667
61434005.35749582
56445423.23110113
21837762.021008603
23877721.33641714
70116260.35356788
27403540.82975716
26835370.269310076
56460500.47801832
21934779.764620025
75208495.93376687
68130256.17669971
22810890.28547237
28663700.8510095
50950500.77042823
46876401.71687235
56988578.237960726
38259120.91482385
70115374.11213031
21192818.555175357
28755956.71996536
33115079.514256638
52386608.35629858
49284750.63087489
25148908.27540206
27532260.51656323
29321138.18409202
41596720.133229345
76944390.61403301
27398543.732367866
62428770.71241646
29463158.015298434
29319945.87769413
39482264.14311494
38068314.452583
24449148.976670057
23166298.72337342
62343593.922401965
47351271.88446588
27632275.86010088
29050542.31591484
58119496.474214345
50351063.29901492
27624960.690207977
22730365.134055648
56553004.30297997
27532260.51656323
60681041.79450679
70896869.48168038
57116318.25584384
22274940.50447515
40348760.8575917
38072591.04345825
39972464.6749938
47351228.286459655
30562977.434666485
23376316.927949358
28457572.61553826
24445715.02922616
58860934.888959944
52386608.35629858
52947860.23524335
72911960.42423338
47793876.94354011
21276721.780570835
50897322.02442601
49734737.46134302
48608211.853806384
47795911.893369354
39483313.47776306
45431500.99751012
57813645.628119186
27532260.51656323
26254798.068917263
35749811.70485591
43770773.840655014
51501637.52677947
32299159.177135747
28663744.44901573
21934779.764620025
40349953.163989596
31568772.36420501
68129369.93526214
62428814.31042269
54035509.74260261
46769843.979141824
52977767.66254589
56988578.237960726
27917545.578618918
53817630.53836291
64641332.71903856
49079760.280594334
61434005.35749582
70896026.83824904
29046265.7250396
52889699.21470935
52748885.75662681
58860978.48696617
46877244.3603037
57963466.63762309
78760643.55635966
72213385.80022849
75853781.61062908
43771079.90561533
55104816.98728314
71717944.00951332
50332609.7518077
54035509.74260261
38827452.545099646
52674045.17418453
31546269.032539863
58049038.11473689
52387450.99972993
41886541.8203403
49098608.44388257
54034667.09917126
72938098.8371763
62425439.38260233
29528532.815747395
28662858.207578156
29528853.948958132
40348760.8575917
29046265.7250396
54798106.63189029
62428814.31042269
74332843.4509206
29047108.368470944
30560942.484837253
29047458.03143749
54740709.597664505
35956317.069409765
43220574.05504286
39246263.989788614
20879582.420563716
23397954.10376645
49078874.03915676
56553890.544417545
41361819.58929816
53823221.153451405
55439245.93373988
45450402.1149357
51844423.19566739
58120382.71565192
22738794.57777582
50286559.46982505
77385555.50633995
47834939.160914235
27180963.567503978
19994192.877892468
68821206.15472151
42373322.10271805
42366577.373266086
28223155.67007503
50331417.445409805
26142793.86885979
46283824.85641793
38258814.84986354
21931920.88871363
29321138.18409202
38069506.75898089
67941168.41455843
27684768.449283555
60491453.86035419
23875365.068111558
37563331.97979467
21931920.88871363
55953016.7430592
49460895.76026441
51758068.7375817
19749084.975833725
49987503.70219226
42372556.72019256
74077750.04279065
54740709.597664505
27688819.631587837
22548254.196116857
51826420.32136002
38774888.66500794
40348760.8575917
63948457.21180514
50351063.29901492
32263454.65280682
40422233.31971577
56989420.88139208
42372556.72019256
27848374.47394319
47351271.88446588
56553004.30297997
37618243.43533214
37450791.24622459
46878436.66670159
38588710.18397617
28754764.413567472
27398543.732367866
74309854.21082784
26677932.866166223
38257928.60842596
46281789.90658869
71728535.14639252
19768108.49566264
27684768.449283555
44703250.53149597
37062810.385013156
30340635.109464373
50970582.192571074
18338927.02165505
52928019.97099355
42163961.56537304
29047458.03143749
47351271.88446588
41886541.8203403
29793726.960091263
45451550.82332737
54798150.229896516
57550619.6028487
45354416.88708006
29528532.815747395
58261062.66966233
69194794.67325427
68129369.93526214
26678982.20081434
28223461.735035345
59243983.344160326
26145035.509905796
50896479.38099466
45451550.82332737
28662858.207578156
22800774.330408636
39242873.64035094
51753929.991948195
28059427.352697052
26158258.745773487
50882660.075363554
26143986.17525768
63345480.69036605
21803521.82708259
26256742.358895887
51844423.19566739
27684768.449283555
21807544.664896674
51271251.539289646
52386608.35629858
39882518.648574546
26822741.920165773
35251815.33116334
28756799.363396704
38259120.91482385
60604235.49359321
53957545.507342815
68051289.74768096
54035509.74260261
56553890.544417545
21255215.06395954
73683853.44325963
27179771.26110609
37817742.21916818
20873039.48115619
29525098.8683035
37062810.385013156
26690154.7518176
31568772.36420501
57544998.83949095
39246263.989788614
26141127.299351286
45450402.1149357
27847488.232505616
51844423.19566739
53552755.70460343
39973656.98139169
56553004.30297997
38589902.490374066
39481421.49968359
25146666.634356055
31547461.338937752
31033165.38381588
29792534.653693374
19134450.85591944
29046265.7250396
39484505.78416095
67443637.7430084
39886795.2394498
21503773.691793457
67835845.6324307
37610163.007104486
72917640.1203729
22813749.161378764
45430308.69111223
29474058.86530294
64607546.921181284
47794719.58697146
28886408.305323638
47351228.286459655
80745907.2160393
46876401.71687235
48609404.16020428
60492296.50378554
80653867.15575638
27918388.22205026
25149022.902661636
25750803.36460822
26139934.992953397
76758784.12749614
68820363.51129018
69193908.4318167
52673202.53075318
28224347.976472918
39885602.93305191
20618659.321280275
27847488.232505616
67433522.86509492
80998182.40792857
70099385.02403247
60680155.55306921
40423425.62611366
