candel_date_time,close,prc_close,prp_close,tlc_close,tlp_close,tlpr_close,tlcr_close,tlctr_close,tlptr_close
2023-02-11 16:00:00,28183000.0,28134258.68908228,28152807.24760516,28366978.0,28135826.0,28047754.0,28204370.0,28360444.0,28292980.0
2023-02-11 17:00:00,28178000.0,28129590.75158228,28232097.131128445,28425652.0,28118082.0,28021050.0,28249834.0,28366252.0,28273074.0
2023-02-11 18:00:00,28190000.0,28150168.12658228,28239941.972996503,28418920.0,28148302.0,28056024.0,28245908.0,28356714.0,28312458.0
2023-02-11 19:00:00,28176000.0,28130910.81408228,28163828.181094304,28440658.0,28168346.0,28066958.0,28269296.0,28371340.0,28322146.0
2023-02-11 20:00:00,28174000.0,28131206.25158228,28144649.821140423,28408102.0,28147190.0,28041998.0,28240576.0,28354926.0,28297994.0
2023-02-11 21:00:00,28243000.0,28254165.31408228,28202123.3022798,28406276.0,28129336.0,28015098.0,28232178.0,28345958.0,28277736.0
2023-02-11 22:00:00,28206000.0,28201760.50158228,28215527.411785737,28559774.0,28144586.0,28032456.0,28381996.0,28464516.0,28301554.0
2023-02-11 23:00:00,28187000.0,28173065.43908228,28186445.133787453,28448324.0,28180414.0,28062062.0,28293784.0,28442370.0,28335704.0
2023-02-12 00:00:00,28210000.0,28208140.68908228,28200665.45930912,28409832.0,28161776.0,28050182.0,28241932.0,28405324.0,28317526.0
2023-02-12 01:00:00,28151000.0,28110483.87658228,28173328.980637223,28479676.0,28156604.0,28042620.0,28293736.0,28432434.0,28312136.0
2023-02-12 02:00:00,28180000.0,28164178.62658228,28184127.76411034,28348740.0,28149466.0,28033000.0,28163944.0,28334792.0,28305290.0
2023-02-12 03:00:00,28191000.0,28179065.25158228,28187470.08541025,28444922.0,28134670.0,28014586.0,28243476.0,28359382.0,28287668.0
2023-02-12 04:00:00,28182000.0,28162312.12658228,28217247.15963001,28468650.0,28147664.0,28021548.0,28280498.0,28387320.0,28302678.0
2023-02-12 05:00:00,28191000.0,28176522.37658228,28229692.11845733,28431202.0,28160242.0,28031874.0,28259502.0,28382368.0,28314926.0
2023-02-12 06:00:00,28282000.0,28320857.56408228,28277314.942900524,28452326.0,28170602.0,28044344.0,28283134.0,28403944.0,28327918.0
2023-02-12 07:00:00,28272000.0,28306669.68908228,28289405.042371582,28659340.0,28194100.0,28073574.0,28502660.0,28592586.0,28358150.0
2023-02-12 08:00:00,28377000.0,28453876.43908228,28357323.743646443,28570144.0,28234876.0,28114434.0,28454766.0,28637274.0,28400736.0
2023-02-12 09:00:00,28264000.0,28262183.68908228,28330704.359340087,28758082.0,28262418.0,28153908.0,28633624.0,28828166.0,28435064.0
2023-02-12 10:00:00,28265000.0,28269959.75158228,28286115.32716538,28425214.0,28266366.0,28195516.0,28313524.0,28646200.0,28458024.0
2023-02-12 11:00:00,28348000.0,28388524.81408228,28333643.79190679,28497482.0,28230278.0,28151034.0,28306662.0,28581652.0,28399298.0
2023-02-12 12:00:00,28297000.0,28307445.18908228,28315107.802314788,28707446.0,28240616.0,28153846.0,28483928.0,28676662.0,28415210.0
2023-02-12 13:00:00,28245000.0,28229150.87658228,28261700.495797142,28553452.0,28274838.0,28170362.0,28368572.0,28600994.0,28442226.0
2023-02-12 14:00:00,28280000.0,28287625.00158228,28288764.535316125,28443984.0,28244016.0,28147064.0,28252226.0,28477754.0,28411826.0
2023-02-12 15:00:00,28240000.0,28228098.75158228,28257966.87196605,28561526.0,28228314.0,28122564.0,28341852.0,28491276.0,28388288.0
2023-02-12 16:00:00,28220000.0,28203081.62658228,28274104.778459087,28477922.0,28226082.0,28112856.0,28267748.0,28419922.0,28385196.0
2023-02-12 17:00:00,28224000.0,28214197.12658228,28279040.689283624,28451724.0,28215646.0,28106078.0,28234838.0,28363754.0,28376576.0
2023-02-12 18:00:00,28308000.0,28356015.00158228,28315824.245351,28482502.0,28212188.0,28098384.0,28259288.0,28355834.0,28369594.0
2023-02-12 19:00:00,28278000.0,28307905.25158228,28255387.8504221,28676442.0,28228890.0,28115290.0,28466032.0,28517620.0,28390812.0
2023-02-12 20:00:00,28326000.0,28387456.00158228,28318742.76008846,28550788.0,28237666.0,28127864.0,28385426.0,28521954.0,28401986.0
2023-02-12 21:00:00,28289000.0,28319638.25158228,28328490.118294436,28647872.0,28251962.0,28142530.0,28478292.0,28622502.0,28416382.0
2023-02-12 22:00:00,28266000.0,28279142.37658228,28264446.807554767,28540606.0,28266260.0,28172114.0,28371488.0,28583950.0,28440896.0
2023-02-12 23:00:00,28310000.0,28343733.31408228,28272982.844889387,28505050.0,28232280.0,28142388.0,28306418.0,28526920.0,28398546.0
2023-02-13 00:00:00,28338000.0,28385969.81408228,28328646.881455168,28635486.0,28218618.0,28138246.0,28416252.0,28588796.0,28394418.0
2023-02-13 01:00:00,28431000.0,28508565.18908228,28430768.422824204,28679446.0,28265886.0,28160008.0,28484658.0,28660170.0,28428876.0
2023-02-13 02:00:00,28368000.0,28399129.62658228,28376470.54531519,28828780.0,28331080.0,28221282.0,28658548.0,28837194.0,28500860.0
2023-02-13 03:00:00,28343000.0,28359779.06408228,28332203.585077688,28605680.0,28360110.0,28245666.0,28474616.0,28759710.0,28522990.0
2023-02-13 04:00:00,28391000.0,28430968.75158228,28386598.653834656,28575040.0,28320060.0,28216110.0,28398204.0,28681416.0,28482920.0
2023-02-13 05:00:00,28373000.0,28405553.93908228,28413400.104716644,28720936.0,28320538.0,28207802.0,28502686.0,28724582.0,28479388.0
2023-02-13 06:00:00,28241000.0,28198909.50158228,28252749.091720566,28667734.0,28358308.0,28233218.0,28462022.0,28693880.0,28516170.0
2023-02-13 07:00:00,28329000.0,28339981.12658228,28264254.21465917,28367342.0,28284588.0,28188588.0,28155884.0,28432488.0,28452980.0
2023-02-13 08:00:00,28263000.0,28251307.18908228,28265543.322678503,28635448.0,28221794.0,28134524.0,28369598.0,28493484.0,28388400.0
2023-02-13 09:00:00,28196000.0,28163615.06408228,28129716.554431483,28499952.0,28239438.0,28131754.0,28265702.0,28401510.0,28401064.0
2023-02-13 10:00:00,28166000.0,28125453.50158228,28174035.431501195,28388292.0,28156660.0,28073800.0,28158088.0,28282010.0,28327348.0
2023-02-13 11:00:00,28224000.0,28221700.81408228,28194782.81516389,28372784.0,28131992.0,28046536.0,28128608.0,28207708.0,28299370.0
2023-02-13 12:00:00,28333000.0,28375791.87658228,28329069.12438272,28523618.0,28119544.0,28041258.0,28285088.0,28293922.0,28291644.0
2023-02-13 13:00:00,28353000.0,28400473.18908228,28318206.989750788,28706534.0,28211334.0,28105890.0,28512250.0,28508210.0,28375128.0
2023-02-13 14:00:00,28302000.0,28324437.00158228,28337252.5594853,28670386.0,28263476.0,28160538.0,28533838.0,28629500.0,28432008.0
2023-02-13 15:00:00,28263000.0,28266289.06408228,28284116.5884275,28528596.0,28290744.0,28189090.0,28399074.0,28602766.0,28456096.0
2023-02-13 16:00:00,28260000.0,28254297.56408228,28312916.559186,28478730.0,28255858.0,28161896.0,28304036.0,28536724.0,28418550.0
2023-02-13 17:00:00,28080000.0,28014764.62658228,28119752.93982156,28512922.0,28236106.0,28147642.0,28300114.0,28504836.0,28401384.0
2023-02-13 18:00:00,28094000.0,28029581.12658228,28023075.686679587,28218940.0,28146274.0,28080102.0,27991316.0,28244608.0,28316360.0
2023-02-13 19:00:00,28045000.0,27952109.25158228,27998173.317699958,28301434.0,27995940.0,27951874.0,28045214.0,28174476.0,28177922.0
2023-02-13 20:00:00,28070000.0,27989834.75158228,28098905.187626407,28244204.0,27986044.0,27913840.0,27998780.0,28072288.0,28145614.0
2023-02-13 21:00:00,28137000.0,28111144.87658228,28160264.25307311,28303312.0,28023942.0,27919422.0,28088086.0,28087132.0,28173558.0
2023-02-13 22:00:00,28056000.0,27988867.00158228,28116281.65317149,28427598.0,28071580.0,27957006.0,28260814.0,28232182.0,28222950.0
2023-02-13 23:00:00,28121000.0,28098491.62658228,28121715.75847556,28240018.0,28088962.0,27974316.0,28111598.0,28178752.0,28238780.0
2023-02-14 00:00:00,28056000.0,28003662.87658228,28081398.9048294,28373134.0,28063760.0,27956126.0,28237758.0,28293382.0,28212304.0
2023-02-14 01:00:00,28029000.0,27958573.93908228,28028713.095787004,28247766.0,28070830.0,27956548.0,28111478.0,28242802.0,28219814.0
2023-02-14 02:00:00,28022000.0,27936540.25158228,28000890.32585736,28208848.0,28020272.0,27915670.0,28046486.0,28185238.0,28171504.0
2023-02-14 03:00:00,28160000.0,28170165.56408228,28137144.118988425,28213944.0,27982328.0,27872738.0,28029492.0,28146444.0,28130414.0
2023-02-14 04:00:00,28068000.0,28028818.68908228,28056954.89909121,28505654.0,28045828.0,27914444.0,28339908.0,28390278.0,28195492.0
2023-02-14 05:00:00,28119000.0,28093667.75158228,28070244.877941143,28270592.0,28073874.0,27941988.0,28164526.0,28339552.0,28226516.0
2023-02-14 06:00:00,28077000.0,28028248.50158228,28066854.83723779,28346534.0,28054526.0,27931714.0,28236352.0,28397862.0,28207614.0
2023-02-14 07:00:00,28128000.0,28093312.68908228,28116846.3967921,28268974.0,28059588.0,27937642.0,28148158.0,28351164.0,28216226.0
2023-02-14 08:00:00,28309000.0,28306894.12658228,28292456.982874498,28376122.0,28059186.0,27943348.0,28233854.0,28401778.0,28219312.0
2023-02-14 09:00:00,28222000.0,28189459.87658228,28260795.82827662,28662280.0,28145660.0,28038854.0,28523082.0,28639656.0,28321418.0
2023-02-14 10:00:00,28177000.0,28136191.50158228,28214953.82000707,28441612.0,28217734.0,28122504.0,28346276.0,28590952.0,28397130.0
2023-02-14 11:00:00,28199000.0,28166019.18908228,28211146.143742874,28368664.0,28177506.0,28096014.0,28243672.0,28507240.0,28348988.0
2023-02-14 12:00:00,28100000.0,28045690.25158228,28181966.811568543,28443770.0,28153428.0,28060848.0,28274364.0,28489626.0,28317898.0
2023-02-14 13:00:00,28101000.0,28052805.37658228,28127786.77878953,28289298.0,28138750.0,28046472.0,28111622.0,28335700.0,28307888.0
2023-02-14 14:00:00,28072000.0,28016353.31408228,28090074.420844585,28319020.0,28079572.0,27986406.0,28119066.0,28271730.0,28238270.0
2023-02-14 15:00:00,28119000.0,28089606.18908228,28122897.3776709,28282460.0,28051118.0,27952526.0,28081288.0,28198244.0,28209970.0
2023-02-14 16:00:00,28186000.0,28185779.12658228,28211081.22814323,28382692.0,28049500.0,27949398.0,28184750.0,28242800.0,28210508.0
2023-02-14 17:00:00,28087000.0,28063301.06408228,28125405.52040616,28490146.0,28096304.0,28004384.0,28314490.0,28359144.0,28268024.0
2023-02-14 18:00:00,28148000.0,28143286.81408228,28169049.49987532,28280812.0,28092552.0,28016514.0,28130144.0,28268386.0,28266040.0
2023-02-14 19:00:00,28156000.0,28156987.68908228,28165074.23997809,28412944.0,28072622.0,27997174.0,28230916.0,28330748.0,28238966.0
2023-02-14 20:00:00,28214000.0,28233091.00158228,28249223.45276701,28429874.0,28098582.0,28008536.0,28246384.0,28363996.0,28261900.0
2023-02-14 21:00:00,28227000.0,28253508.12658228,28234338.50528561,28525234.0,28127394.0,28055172.0,28346120.0,28463766.0,28306852.0
2023-02-14 22:00:00,28079000.0,28057780.56408228,28065063.23892541,28523320.0,28155308.0,28079872.0,28362324.0,28521296.0,28322998.0
2023-02-14 23:00:00,28761000.0,28641715.62658228,28502150.70956506,28236146.0,28033308.0,28022820.0,28075442.0,28325286.0,28251842.0
2023-02-15 00:00:00,28485000.0,28386759.18908228,28430706.300271586,29131006.0,28189690.0,28136958.0,28858086.0,28856330.0,28393526.0
2023-02-15 01:00:00,28434000.0,28355988.00158228,28460714.504880875,28722718.0,28434560.0,28358424.0,28590080.0,28775862.0,28645018.0
2023-02-15 02:00:00,28571000.0,28467536.43908228,28558288.757305503,28682142.0,28434454.0,28369164.0,28527484.0,28728708.0,28594096.0
2023-02-15 03:00:00,28611000.0,28527542.00158228,28661074.62141384,28860822.0,28462990.0,28379242.0,28651172.0,28801500.0,28615140.0
2023-02-15 04:00:00,28739000.0,28652852.18908228,28663100.4402556,28919084.0,28566084.0,28461784.0,28708826.0,28858498.0,28717872.0
2023-02-15 05:00:00,28813000.0,28758879.06408228,28746536.530942097,29039146.0,28607084.0,28501398.0,28822348.0,28966992.0,28754930.0
2023-02-15 06:00:00,28812000.0,28809730.50158228,28734183.09412841,29117406.0,28697644.0,28578866.0,28904390.0,29067814.0,28846396.0
2023-02-15 07:00:00,28766000.0,28790113.00158228,28744713.386882275,29128870.0,28733032.0,28624468.0,28928866.0,29119826.0,28888684.0
2023-02-15 08:00:00,28798000.0,28862112.37658228,28797790.16679372,29073366.0,28738230.0,28634148.0,28886288.0,29099280.0,28893772.0
2023-02-15 09:00:00,28722000.0,28784799.37658228,28793006.235849544,29126662.0,28742150.0,28639814.0,28924470.0,29123658.0,28899956.0
2023-02-15 10:00:00,28739000.0,28836585.12658228,28747418.386875004,29019346.0,28716636.0,28649216.0,28831048.0,29047648.0,28901050.0
2023-02-15 11:00:00,28627000.0,28694570.75158228,28683299.98466445,29061106.0,28684112.0,28611134.0,28852392.0,29043260.0,28845566.0
2023-02-15 12:00:00,28747000.0,28857146.75158228,28723595.021697298,28895728.0,28655536.0,28582266.0,28697906.0,28917048.0,28824658.0
2023-02-15 13:00:00,28708000.0,28831554.87658228,28721612.154489845,29070642.0,28625334.0,28553368.0,28829132.0,28985726.0,28792272.0
2023-02-15 14:00:00,28725000.0,28847429.00158228,28742758.89221035,29016404.0,28665408.0,28573126.0,28788374.0,28974822.0,28827024.0
2023-02-15 15:00:00,28660000.0,28762549.12658228,28682636.677650705,29043122.0,28673098.0,28573962.0,28813052.0,29003384.0,28831400.0
2023-02-15 16:00:00,28710000.0,28832045.00158228,28789126.108165964,28943152.0,28648930.0,28565612.0,28721456.0,28948078.0,28816756.0
2023-02-15 17:00:00,28678000.0,28792086.25158228,28712729.653336555,29032202.0,28651318.0,28582398.0,28791708.0,28992074.0,28836064.0
2023-02-15 18:00:00,28772000.0,28860071.37658228,28732780.61114715,28985670.0,28653612.0,28573202.0,28757016.0,28979208.0,28812662.0
2023-02-15 19:00:00,28855000.0,28932391.87658228,28793643.292513624,29126888.0,28648294.0,28575706.0,28889704.0,29081852.0,28823280.0
2023-02-15 20:00:00,29058000.0,29077639.87658228,28989470.17177035,29218070.0,28693436.0,28622880.0,28994426.0,29203014.0,28880136.0
2023-02-15 21:00:00,29462000.0,29348270.75158228,29380572.743355468,29424538.0,28820716.0,28748004.0,29196238.0,29416544.0,29016666.0
2023-02-15 22:00:00,29397000.0,29342632.12658228,29386249.58545345,29769292.0,29084254.0,29035932.0,29511994.0,29734464.0,29319270.0
2023-02-15 23:00:00,29361000.0,29352597.12658228,29422659.108668536,29705870.0,29296392.0,29233062.0,29496426.0,29797522.0,29486426.0
2023-02-16 00:00:00,29543000.0,29536051.75158228,29540384.81256582,29708520.0,29333936.0,29293096.0,29499886.0,29804428.0,29524656.0
2023-02-16 01:00:00,29511000.0,29569723.25158228,29585990.261691287,29908432.0,29387638.0,29346060.0,29672582.0,29914938.0,29570844.0
2023-02-16 02:00:00,29571000.0,29693163.62658228,29571787.172978863,29880338.0,29494048.0,29422122.0,29688070.0,29928822.0,29663704.0
2023-02-16 03:00:00,29723000.0,29878068.87658228,29677449.837605104,29945606.0,29508764.0,29417892.0,29769120.0,29982858.0,29663182.0
2023-02-16 04:00:00,30011000.0,30160385.12658228,29966959.49592255,30085396.0,29581868.0,29477890.0,29901376.0,30092098.0,29743206.0
2023-02-16 05:00:00,30971000.0,30814826.00158228,30758270.191227064,30325482.0,29768924.0,29672212.0,30097768.0,30266860.0,29951836.0
2023-02-16 06:00:00,31141000.0,31221804.50158228,31009304.712448105,30959598.0,30240568.0,30156850.0,30506980.0,30593864.0,30484144.0
2023-02-16 07:00:00,30999000.0,31207530.87658228,31168602.050223514,31344444.0,30796090.0,30718342.0,30811204.0,30834014.0,31036356.0
2023-02-16 08:00:00,31186000.0,31528609.00158228,31160591.44997109,31364338.0,31011548.0,31013048.0,30917910.0,30893562.0,31277408.0
2023-02-16 09:00:00,31701000.0,32010763.62658228,31658965.085887834,31573986.0,30994382.0,31033014.0,31187898.0,31051916.0,31229244.0
2023-02-16 10:00:00,31696000.0,32274192.37658228,31731188.14593781,31920418.0,31263866.0,31329354.0,31525940.0,31294074.0,31567182.0
2023-02-16 11:00:00,31762000.0,32534894.37658228,31775462.43540074,32081524.0,31555286.0,31548434.0,31752620.0,31495074.0,31783290.0
2023-02-16 12:00:00,31800000.0,32737915.62658228,31792457.02287741,32206930.0,31637258.0,31628674.0,31949482.0,31697556.0,31849520.0
2023-02-16 13:00:00,31675000.0,32544858.87658228,31722300.9692349,32277240.0,31694648.0,31662908.0,32085302.0,31882742.0,31892566.0
2023-02-16 14:00:00,31624000.0,32518529.87658228,31642046.248227373,32136878.0,31686640.0,31649778.0,32008486.0,31923842.0,31881620.0
2023-02-16 15:00:00,31576000.0,32473500.12658228,31675437.024536207,32103302.0,31611230.0,31564928.0,31970894.0,31975348.0,31791090.0
2023-02-16 16:00:00,31484000.0,32310856.25158228,31442809.36989661,32053762.0,31608382.0,31526172.0,31906612.0,32015484.0,31776592.0
2023-02-16 17:00:00,31575000.0,32481656.50158228,31631091.151909634,31929470.0,31470800.0,31406540.0,31767174.0,31998228.0,31650898.0
2023-02-16 18:00:00,31800000.0,32726213.25158228,31736823.5234621,32003938.0,31499462.0,31418658.0,31781696.0,32078896.0,31685852.0
2023-02-16 19:00:00,31592000.0,32275011.00158228,31632909.53000812,32173722.0,31593328.0,31497806.0,31881076.0,32230736.0,31772784.0
2023-02-16 20:00:00,31559000.0,32222857.12658228,31549150.771137103,31936628.0,31598718.0,31534500.0,31664108.0,32133906.0,31827012.0
2023-02-16 21:00:00,31603000.0,32240670.87658228,31522702.558722276,31955466.0,31525240.0,31452142.0,31661184.0,32120884.0,31696632.0
2023-02-16 22:00:00,31370000.0,31798678.87658228,31415957.829858795,32013740.0,31490864.0,31401844.0,31729140.0,32169216.0,31671592.0
2023-02-16 23:00:00,31400000.0,31777121.50158228,31371488.35475905,31707294.0,31450310.0,31372686.0,31494798.0,31998344.0,31647978.0
2023-02-17 00:00:00,32199000.0,32048993.87658228,31975098.995802715,31776902.0,31330486.0,31261486.0,31550070.0,31987104.0,31516826.0
2023-02-17 01:00:00,32022000.0,31915727.12658228,31994167.871131435,32419578.0,31590170.0,31498388.0,32032398.0,32315504.0,31814154.0
2023-02-17 02:00:00,31999000.0,31921635.00158228,31980186.95411088,32325064.0,31927806.0,31844508.0,31993868.0,32338274.0,32184800.0
2023-02-17 03:00:00,32109000.0,31968174.12658228,32107927.516696703,32363626.0,31941648.0,31874852.0,32077888.0,32384760.0,32136152.0
2023-02-17 04:00:00,32088000.0,31974090.25158228,32049662.65065508,32475928.0,31991792.0,31919318.0,32228386.0,32480228.0,32197358.0
2023-02-17 05:00:00,31753000.0,31754731.12658228,31760448.53206916,32467022.0,32017430.0,31935612.0,32287546.0,32528976.0,32219874.0
2023-02-17 06:00:00,31700000.0,31744182.00158228,31624646.33197741,32080146.0,31882884.0,31827692.0,31989326.0,32310656.0,32095360.0
2023-02-17 07:00:00,30970000.0,31320122.37658228,31171483.106146112,32037532.0,31668096.0,31606660.0,31940874.0,32212172.0,31856076.0
2023-02-17 08:00:00,30451000.0,31010689.12658228,30654465.96762352,31362094.0,31378688.0,31339656.0,31309814.0,31773346.0,31601376.0
2023-02-17 09:00:00,30811000.0,31275624.50158228,30642999.32960744,30904586.0,30798232.0,30777506.0,30884048.0,31403776.0,30992008.0
2023-02-17 10:00:00,30962000.0,31373773.62658228,30824479.390053168,31083160.0,30528898.0,30446376.0,31049884.0,31387436.0,30696818.0
2023-02-17 11:00:00,30970000.0,31361381.62658228,31009249.77786295,31165586.0,30728522.0,30561332.0,31093230.0,31413306.0,30871388.0
2023-02-17 12:00:00,30967000.0,31342987.62658228,30998569.037729308,31173300.0,30886514.0,30734078.0,31039300.0,31410746.0,31070546.0
2023-02-17 13:00:00,30833000.0,31215430.87658228,30835311.51382284,31194246.0,30921952.0,30802014.0,30996204.0,31401770.0,31088862.0
2023-02-17 14:00:00,30803000.0,31156586.25158228,30743883.33620523,31106952.0,30850568.0,30762550.0,30881870.0,31323956.0,31031204.0
2023-02-17 15:00:00,30685000.0,31003035.50158228,30714511.54253297,31075536.0,30749898.0,30660056.0,30844076.0,31265694.0,30920774.0
2023-02-17 16:00:00,30701000.0,30973328.75158228,30819229.254863515,30958546.0,30710032.0,30602446.0,30750398.0,31162540.0,30880974.0
2023-02-17 17:00:00,30905000.0,31172264.87658228,30824716.64900981,30943000.0,30707894.0,30593594.0,30752374.0,31111370.0,30881798.0
2023-02-17 18:00:00,30839000.0,31068993.00158228,30883565.61241503,31133570.0,30718626.0,30605354.0,30947302.0,31210278.0,30896968.0
2023-02-17 19:00:00,30865000.0,31066691.75158228,30828021.55227636,31071056.0,30821124.0,30695432.0,30907614.0,31194508.0,31005170.0
2023-02-17 20:00:00,30921000.0,31063205.87658228,30949869.77904947,31093664.0,30793118.0,30679866.0,30929186.0,31198884.0,30975094.0
2023-02-17 21:00:00,31051000.0,31143633.37658228,31012278.58007939,31154760.0,30842382.0,30727574.0,30984352.0,31222184.0,31033544.0
2023-02-17 22:00:00,30927000.0,30962898.87658228,30913695.41549604,31287470.0,30904066.0,30795500.0,31115812.0,31306278.0,31103292.0
2023-02-17 23:00:00,30957000.0,30962260.62658228,31186758.048132524,31155176.0,30914252.0,30814858.0,30995690.0,31236052.0,31115776.0
2023-02-18 00:00:00,31249000.0,31182664.00158228,31258563.666899964,31188512.0,30970310.0,30907660.0,31013264.0,31219238.0,31207288.0
2023-02-18 01:00:00,31161000.0,31069409.37658228,31173804.656979997,31494342.0,31031392.0,30977814.0,31285516.0,31395630.0,31248912.0
2023-02-18 02:00:00,31352000.0,31177721.87658228,31505750.320795223,31396874.0,31114208.0,31055406.0,31215728.0,31380318.0,31333480.0
2023-02-18 03:00:00,31397000.0,31229307.25158228,31396316.59792228,31577496.0,31245328.0,31188504.0,31371692.0,31477348.0,31470624.0
2023-02-18 04:00:00,31572000.0,31370202.50158228,31481823.388779838,31635458.0,31302638.0,31229814.0,31430300.0,31539872.0,31506568.0
2023-02-18 05:00:00,31916000.0,31649337.87658228,31938122.26190068,31820580.0,31369324.0,31291068.0,31593400.0,31672238.0,31579472.0
2023-02-18 06:00:00,31528000.0,31335862.87658228,31529597.697551683,32143400.0,31639706.0,31576508.0,31852194.0,31899098.0,31887064.0
2023-02-18 07:00:00,31829000.0,31584715.50158228,31464316.7058564,31773218.0,31650976.0,31603356.0,31558458.0,31724686.0,31874092.0
2023-02-18 08:00:00,31641000.0,31461901.37658228,31688947.752113387,32073538.0,31446046.0,31447302.0,31792482.0,31823582.0,31678376.0
